Equipe,Jogador,#,Nação,Pos.,Idade,Min.,Gols,Assis.,PB,PT,TC,CaG,CrtsA,CrtV,Contatos,Div,Crts,Bloqueios,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Conduções,PrgC,Tent,Suc,Data
Atlanta Utd,Bartosz Slisz,6,POL,RM,25-047,90,0,0,0,0,1,0,1,0,72,2,2,1,0.1,0.1,0.0,2,0,52,62,"83,9",4,38,2,0,0,2024-05-15
Atlanta Utd,Caleb Wiley,26,USA,LB,19-145,90,0,0,0,0,0,0,0,0,51,1,1,0,0.0,0.0,0.0,0,0,32,41,"78,0",2,21,0,2,0,2024-05-15
Atlanta Utd,Luis Abram,4,PER,CB,28-078,90,0,0,0,0,0,0,0,0,66,0,1,0,0.0,0.0,0.0,0,0,52,61,"85,2",3,42,0,0,0,2024-05-15
Atlanta Utd,Noah Cobb,24,USA,CB,18-300,90,0,0,0,0,0,0,0,0,75,2,0,2,0.0,0.0,0.0,0,0,54,67,"80,6",3,42,0,0,0,2024-05-15
Atlanta Utd,Brooks Lennon,11,USA,RB,26-236,90,0,0,0,0,1,0,0,0,70,1,1,1,0.0,0.0,0.2,3,0,44,63,"69,8",5,36,3,2,2,2024-05-15
Atlanta Utd,Brad Guzan,1,USA,GK,39-249,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,32,41,"78,0",0,24,0,0,0,2024-05-15
Philadelphia,Mikael Uhre,7,DEN,FW,29-228,90,0,0,0,0,2,0,0,0,22,0,0,0,0.1,0.1,0.0,2,0,10,17,"58,8",2,15,7,2,2,2024-05-15
Philadelphia,Julián Carranza,9,ARG,FW,23-359,90,1,0,0,0,9,2,0,0,41,0,2,2,1.4,1.4,0.2,9,1,22,27,"81,5",5,21,2,0,0,2024-05-15
Philadelphia,Dániel Gazdag,10,HUN,AM,28-074,90,0,0,0,0,1,1,0,0,47,0,0,2,0.0,0.0,0.6,2,0,38,44,"86,4",7,35,1,0,0,2024-05-15
Philadelphia,Jack McGlynn,16,USA,LM,20-313,90,0,1,0,0,3,0,0,0,80,2,1,0,0.1,0.1,0.3,8,1,57,70,"81,4",11,59,2,2,0,2024-05-15
Philadelphia,Leon Flach,31,USA,CM,23-077,83,0,0,0,0,1,0,0,0,46,6,3,2,0.0,0.0,0.0,0,0,21,29,"72,4",2,18,1,1,1,2024-05-15
Philadelphia,Olivier Mbaizo,15,CMR,CM,26-274,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,3,0,5,5,"100,0",0,1,0,0,0,2024-05-15
Philadelphia,Quinn Sullivan,33,USA,RM,20-049,70,0,0,0,0,1,1,0,0,40,2,0,3,0.0,0.0,0.0,2,0,26,31,"83,9",3,22,4,0,0,2024-05-15
Philadelphia,Alejandro Bedoya,11,USA,RM,37-016,20,0,0,0,0,1,0,0,0,14,0,0,0,0.0,0.0,0.1,3,0,8,11,"72,7",1,9,0,0,0,2024-05-15
Philadelphia,Kai Wagner,27,GER,LB,27-090,90,0,0,0,0,1,1,1,0,79,4,1,0,0.1,0.1,0.6,7,0,52,71,"73,2",4,46,0,0,0,2024-05-15
Philadelphia,Jack Elliott,3,ENG,CB,28-264,90,0,0,0,0,0,0,1,0,64,0,2,0,0.0,0.0,0.0,2,0,49,60,"81,7",5,46,0,0,0,2024-05-15
Philadelphia,Jakob Glesnes,5,NOR,CB,30-051,90,0,0,0,0,0,0,0,0,60,5,2,1,0.0,0.0,0.2,1,0,41,50,"82,0",4,37,2,0,0,2024-05-15
Philadelphia,Nathan Harriel,26,USA,RB,23-022,83,0,0,0,0,6,0,0,0,60,2,1,0,0.4,0.4,0.2,5,0,32,43,"74,4",1,29,2,2,0,2024-05-15
Philadelphia,José Andrés Martínez,8,VEN,RB,29-282,7,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,5,7,"71,4",2,5,2,1,1,2024-05-15
Philadelphia,Oliver Semmle,1,GER,GK,26-048,90,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,1,0,17,21,"81,0",0,11,0,0,0,2024-05-15
NYCFC,Alonso Martínez,16,CRC,FW,25-213,66,1,0,0,0,2,2,0,0,15,0,0,1,0.7,0.7,0.0,1,0,1,6,"16,7",0,8,0,2,0,2024-05-15
NYCFC,Monsef Bakrar,9,ALG,FW,23-123,24,0,0,0,0,1,0,1,0,7,1,0,0,0.0,0.0,0.0,0,0,1,2,"50,0",0,4,0,1,0,2024-05-15
NYCFC,Agustin Ojeda,26,ARG,LW,19-331,66,0,0,0,0,1,1,1,0,29,1,0,0,0.1,0.1,0.0,1,0,22,23,"95,7",1,19,1,3,1,2024-05-15
NYCFC,Malachi Jones,88,SLE,LW,20-235,24,0,0,0,0,1,1,1,0,14,1,0,0,0.1,0.1,0.0,2,0,4,7,"57,1",0,6,2,2,0,2024-05-15
NYCFC,Hannes Wolf,17,AUT,RW,25-029,87,1,0,0,0,1,1,0,0,39,0,0,2,0.0,0.0,0.2,4,0,25,30,"83,3",6,25,5,5,3,2024-05-15
NYCFC,Tayvon Gray,24,JAM,RW,21-270,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,2024-05-15
NYCFC,Santiago Rodríguez,10,URU,AM,24-128,75,0,1,0,0,1,1,1,0,51,0,0,1,0.1,0.1,0.6,5,3,27,35,"77,1",3,41,3,10,2,2024-05-15
NYCFC,Justin Haak,80,USA,AM,22-246,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,"100,0",2,4,0,0,0,2024-05-15
NYCFC,Keaton Parks,55,USA,DM,26-283,90,0,0,0,0,0,0,0,0,43,0,0,2,0.0,0.0,0.1,2,0,27,34,"79,4",1,29,1,0,0,2024-05-15
NYCFC,Andrés Perea,8,USA,DM,23-183,90,0,0,0,0,2,1,1,0,40,2,0,2,0.1,0.1,0.0,1,1,15,27,"55,6",1,19,0,1,0,2024-05-15
NYCFC,Kevin O'Toole,22,USA,LB,25-153,90,0,0,0,0,0,0,0,0,59,2,1,2,0.0,0.0,0.0,0,0,33,47,"70,2",2,24,0,0,0,2024-05-15
NYCFC,Birk Risa,5,NOR,CB,26-092,90,0,0,0,0,0,0,0,0,36,0,1,4,0.0,0.0,0.0,0,0,20,28,"71,4",0,20,0,0,0,2024-05-15
NYCFC,Thiago Martins,13,BRA,CB,29-059,90,0,0,0,0,1,0,0,0,50,0,0,1,0.1,0.1,0.0,0,0,33,38,"86,8",3,23,2,0,0,2024-05-15
NYCFC,Mitja Ilenič,35,SVN,RB,19-141,90,0,0,0,0,0,0,0,0,56,1,2,0,0.0,0.0,0.0,1,0,37,50,"74,0",3,31,2,2,0,2024-05-15
NYCFC,Matt Freese,49,USA,GK,25-256,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,25,34,"73,5",0,14,0,0,0,2024-05-15
Orlando City,Luis Muriel,9,COL,FW,33-029,78,0,0,0,0,3,1,1,0,37,1,0,0,0.1,0.1,0.3,5,0,18,26,"69,2",7,25,3,7,6,2024-05-15
Orlando City,Dagur Dan Þórhallsson,17,ISL,"WB,FW",24-013,12,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,2,0,4,5,"80,0",0,4,2,0,0,2024-05-15
Orlando City,Duncan McGuire,13,USA,FW,23-100,84,0,0,0,0,3,0,0,0,27,1,0,0,0.2,0.2,0.1,4,0,13,18,"72,2",3,15,1,4,2,2024-05-15
Orlando City,Jack Lynn,27,USA,FW,24-124,6,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,"66,7",0,0,0,0,0,2024-05-15
Orlando City,Nicolás Lodeiro,14,URU,CM,35-055,90,0,0,0,0,1,0,0,0,74,0,0,0,0.0,0.0,0.1,5,0,60,69,"87,0",5,31,1,1,1,2024-05-15
Orlando City,César Araujo,5,URU,CM,23-043,90,0,0,0,0,0,0,1,0,67,2,1,1,0.0,0.0,0.0,1,0,59,62,"95,2",8,29,0,1,1,2024-05-15
Orlando City,Martín Ojeda,11,ARG,CM,25-170,90,0,0,0,0,3,1,0,0,43,0,2,1,0.3,0.3,0.1,5,0,28,36,"77,8",2,15,1,0,0,2024-05-15
Orlando City,Facundo Torres,10,URU,"WB,FW",24-032,89,0,0,0,0,1,0,0,0,43,1,0,0,0.1,0.1,0.1,3,0,30,39,"76,9",6,24,4,0,0,2024-05-15
Orlando City,Yutaro Tsukada,34,JPN,FW,22-292,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,2024-05-15
Orlando City,Iván Angulo,77,COL,WB,25-054,79,0,0,0,0,0,0,0,0,47,1,1,0,0.0,0.0,0.0,2,0,32,36,"88,9",2,27,4,5,1,2024-05-15
Orlando City,Rafael Santos,3,BRA,WB,26-100,11,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,11,15,"73,3",0,8,2,2,2,2024-05-15
Orlando City,Rodrigo Schlegel,15,ARG,CB,27-042,90,0,0,0,0,1,0,0,0,54,1,2,1,0.1,0.1,0.0,1,0,40,45,"88,9",2,15,0,0,0,2024-05-15
Orlando City,Wilder Cartagena,16,PER,CB,29-235,90,0,0,0,0,0,0,0,0,37,0,2,1,0.0,0.0,0.0,0,0,26,32,"81,3",2,13,0,0,0,2024-05-15
Orlando City,David Brekalo,4,SVN,CB,25-164,90,0,0,0,0,1,1,0,0,34,0,2,1,0.0,0.0,0.0,0,0,23,26,"88,5",1,7,0,0,0,2024-05-15
Orlando City,Pedro Gallese,1,PER,GK,34-082,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,15,20,"75,0",0,13,0,0,0,2024-05-15
Inter Miami,Luis Suárez,9,URU,FW,37-112,63,0,0,0,0,3,2,0,0,29,0,0,0,0.3,0.3,0.0,0,0,17,22,"77,3",5,19,1,1,0,2024-05-15
Inter Miami,Leonardo Campana,8,ECU,FW,23-296,27,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,8,11,"72,7",1,7,0,0,0,2024-05-15
Inter Miami,Robert Taylor,16,FIN,LW,29-207,79,0,0,0,0,1,0,1,0,31,1,0,0,0.1,0.1,0.1,1,0,23,25,"92,0",1,19,0,2,1,2024-05-15
Inter Miami,Leonardo Afonso,73,BRA,LW,22-307,11,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,"83,3",0,1,0,0,0,2024-05-15
Inter Miami,Matías Rojas,7,PAR,RW,28-194,90,0,0,0,0,1,1,0,0,68,0,0,0,0.0,0.0,0.1,4,0,51,62,"82,3",6,48,0,1,0,2024-05-15
Inter Miami,Ben Cremaschi,30,USA,LM,19-074,79,0,0,0,0,1,0,1,0,53,2,1,0,0.1,0.1,0.0,1,0,41,44,"93,2",3,34,2,1,1,2024-05-15
Inter Miami,David Ruiz,41,HON,LM,20-097,11,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,5,"100,0",1,7,0,0,0,2024-05-15
Inter Miami,Sergio Busquets,5,ESP,CM,35-304,90,0,0,0,0,0,0,0,0,99,3,0,4,0.0,0.0,0.0,1,0,78,87,"89,7",7,65,1,0,0,2024-05-15
Inter Miami,Julian Gressel,24,USA,RM,30-151,90,0,0,0,0,0,0,0,0,63,0,1,3,0.0,0.0,0.1,1,0,45,57,"78,9",3,43,1,1,0,2024-05-15
Inter Miami,Franco Negri,33,ARG,LB,29-085,63,0,0,0,0,0,0,0,0,34,2,0,1,0.0,0.0,0.1,2,0,21,26,"80,8",0,16,3,0,0,2024-05-15
Inter Miami,Jordi Alba,18,ESP,LB,35-055,27,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,20,23,"87,0",4,18,2,0,0,2024-05-15
Inter Miami,Nicolás Freire,21,ARG,CB,30-087,90,0,0,0,0,0,0,1,0,94,1,1,3,0.0,0.0,0.0,0,0,81,84,"96,4",5,62,0,0,0,2024-05-15
Inter Miami,Tomás Avilés,6,ARG,CB,20-102,85,0,0,0,0,0,0,0,0,84,4,2,0,0.0,0.0,0.1,1,0,71,77,"92,2",4,61,1,2,1,2024-05-15
Inter Miami,Serhiy Kryvtsov,27,UKR,CB,33-061,5,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.0,0,0,15,15,"100,0",0,12,0,0,0,2024-05-15
Inter Miami,Marcelo Weigandt,57,ARG,RB,24-125,90,0,0,0,0,1,0,0,0,39,1,0,1,0.0,0.0,0.0,3,0,31,34,"91,2",0,17,1,2,2,2024-05-15
Inter Miami,Drake Callender,1,USA,GK,26-221,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,26,29,"89,7",0,19,0,0,0,2024-05-15
D.C. United,Christian Benteke,20,BEL,FW,33-164,90,0,0,0,0,6,2,0,0,42,0,0,0,0.8,0.8,0.1,6,0,13,29,"44,8",3,14,1,1,1,2024-05-15
D.C. United,Theodore Ku-Dipietro,21,USA,FW,22-108,75,0,0,0,0,0,0,0,0,28,1,1,0,0.0,0.0,0.0,4,0,16,21,"76,2",4,17,3,4,3,2024-05-15
D.C. United,Martín Rodríguez,14,CHI,FW,29-284,15,0,0,0,0,0,0,0,0,17,1,0,1,0.0,0.0,0.0,1,0,9,14,"64,3",0,9,1,0,0,2024-05-15
D.C. United,Mateusz Klich,43,POL,CM,33-337,54,0,0,0,0,1,0,0,0,27,1,0,0,0.1,0.1,0.7,4,0,18,25,"72,0",2,8,1,0,0,2024-05-15
D.C. United,Pedro Santos,7,POR,CM,36-023,36,0,1,0,0,0,0,0,0,58,2,0,0,0.0,0.0,0.5,6,1,37,53,"69,8",2,24,2,1,0,2024-05-15
D.C. United,Jackson Hopkins,25,USA,CM,19-319,90,0,0,0,0,3,2,0,0,52,3,1,0,0.7,0.7,0.0,4,1,30,37,"81,1",4,27,1,2,2,2024-05-15
D.C. United,Jared Stroud,8,USA,CM,27-310,72,0,0,0,0,2,0,0,0,25,1,0,1,0.1,0.1,0.2,2,0,12,19,"63,2",0,16,3,0,0,2024-05-15
D.C. United,Jacob Murrell,17,USA,CM,20-047,18,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,"100,0",0,3,0,0,0,2024-05-15
D.C. United,Cristián Dajome,11,COL,LB,30-133,54,0,0,0,0,1,0,0,0,25,1,1,1,0.2,0.2,0.0,0,0,13,17,"76,5",2,15,2,0,0,2024-05-15
D.C. United,Gabriel Pirani,10,BRA,LB,22-033,36,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,2,0,9,14,"64,3",2,12,2,2,1,2024-05-15
D.C. United,Matti Peltola,4,FIN,CB,21-317,90,0,0,0,0,2,0,0,0,63,3,4,2,0.1,0.1,0.3,2,0,41,47,"87,2",4,33,1,0,0,2024-05-15
D.C. United,Lucas Bartlett,3,USA,CB,26-294,90,1,0,0,0,4,2,0,0,88,0,1,1,0.8,0.8,0.0,2,0,61,72,"84,7",6,38,1,0,0,2024-05-15
D.C. United,Christopher McVey,97,SWE,CB,27-033,54,0,0,0,0,1,0,0,0,35,2,2,0,0.2,0.2,0.0,0,0,21,28,"75,0",1,17,0,0,0,2024-05-15
D.C. United,Steve Birnbaum,15,USA,CB,33-113,36,0,0,0,0,0,0,0,0,46,0,2,0,0.0,0.0,0.0,1,0,31,39,"79,5",3,28,1,0,0,2024-05-15
D.C. United,Aaron Herrera,22,GUA,RB,26-344,90,0,0,0,0,1,0,0,0,51,0,2,1,0.0,0.0,0.0,1,0,27,42,"64,3",4,27,3,0,0,2024-05-15
D.C. United,Alex Bono,24,USA,GK,30-020,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,36,43,"83,7",0,27,0,1,0,2024-05-15
NY Red Bulls,Elias Manoel,11,BRA,FW,22-167,67,1,0,0,0,2,2,0,0,21,0,0,0,0.1,0.1,0.0,2,1,10,16,"62,5",3,14,2,0,0,2024-05-15
NY Red Bulls,Dante Vanzeir,13,BEL,FW,26-029,23,0,0,0,0,0,0,0,0,12,1,1,0,0.0,0.0,0.0,1,1,3,7,"42,9",0,6,1,2,1,2024-05-15
NY Red Bulls,Lewis Morgan,9,SCO,LW,27-228,83,1,0,0,0,2,1,0,0,29,0,0,1,0.9,0.9,0.2,4,1,10,19,"52,6",5,20,2,2,0,2024-05-15
NY Red Bulls,Cory Burke,7,JAM,LW,32-139,7,1,0,0,0,2,1,0,0,5,0,1,0,0.4,0.4,0.0,1,0,1,3,"33,3",0,4,2,0,0,2024-05-15
NY Red Bulls,Cameron Harper,17,USA,RW,22-178,75,1,0,0,0,2,2,0,0,26,1,0,1,0.7,0.7,0.0,1,1,9,19,"47,4",2,21,5,3,2,2024-05-15
NY Red Bulls,Wikelman Carmona,19,VEN,RW,21-081,15,0,0,0,0,1,0,0,0,11,1,1,0,0.0,0.0,0.0,0,0,2,6,"33,3",1,5,0,0,0,2024-05-15
NY Red Bulls,Emil Forsberg,10,SWE,AM,32-205,75,0,1,0,0,1,1,0,0,30,0,0,2,0.1,0.1,0.7,3,1,12,19,"63,2",6,17,3,5,2,2024-05-15
NY Red Bulls,Sean Nealis,15,USA,AM,27-123,15,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,1,1,"100,0",0,0,0,0,0,2024-05-15
NY Red Bulls,Frankie Amaya,8,USA,DM,23-232,90,0,2,0,0,0,0,0,0,32,1,2,0,0.0,0.0,0.4,2,2,19,24,"79,2",3,21,0,1,0,2024-05-15
NY Red Bulls,Daniel Edelman,75,USA,DM,21-017,90,0,0,0,0,0,0,0,0,50,0,3,1,0.0,0.0,0.0,1,0,32,40,"80,0",12,24,0,0,0,2024-05-15
NY Red Bulls,John Tolkin,47,USA,LB,21-289,90,0,0,0,0,1,0,0,0,46,0,1,3,0.0,0.0,0.0,0,0,14,33,"42,4",2,17,1,3,1,2024-05-15
NY Red Bulls,Noah Eile,3,SWE,CB,21-301,90,0,0,0,0,0,0,0,0,58,1,4,3,0.0,0.0,0.0,0,0,31,39,"79,5",2,30,0,0,0,2024-05-15
NY Red Bulls,Andrés Reyes,4,COL,CB,24-250,90,0,0,0,0,0,0,0,0,51,1,0,4,0.0,0.0,0.0,1,0,30,41,"73,2",8,24,2,1,1,2024-05-15
NY Red Bulls,Kyle Duncan,6,USA,RB,26-281,90,0,0,0,0,0,0,0,0,58,3,1,2,0.0,0.0,0.0,0,0,32,47,"68,1",3,25,2,1,1,2024-05-15
NY Red Bulls,Carlos Coronel,31,PAR,GK,27-138,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,23,36,"63,9",0,21,0,0,0,2024-05-15
CF Montréal,Sunusi Ibrahim,14,NGA,FW,21-227,90,0,0,0,0,2,0,0,0,32,1,1,1,0.1,0.1,0.4,4,1,19,20,"95,0",1,19,1,1,0,2024-05-15
CF Montréal,Mathieu Choiniere,29,CAN,AM,25-098,90,1,0,1,1,0,0,1,0,57,3,0,1,0.8,0.0,0.3,2,0,37,45,"82,2",4,33,1,2,2,2024-05-15
CF Montréal,Dominik Yankov,8,BUL,AM,23-292,57,0,0,0,0,1,1,0,0,19,1,2,1,0.0,0.0,0.0,0,0,9,11,"81,8",1,13,1,2,2,2024-05-15
CF Montréal,Bryce Duke,10,USA,AM,23-077,33,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,0,0,14,18,"77,8",3,20,0,3,0,2024-05-15
CF Montréal,Victor Wanyama,2,KEN,CM,32-325,57,0,0,0,0,0,0,0,0,42,2,2,1,0.0,0.0,0.0,0,0,32,38,"84,2",0,29,0,0,0,2024-05-15
CF Montréal,Samuel Piette,6,CAN,CM,29-185,33,0,0,0,0,1,0,0,0,32,0,0,1,0.1,0.1,0.0,4,0,26,28,"92,9",4,20,0,0,0,2024-05-15
CF Montréal,Rida Zouhir,18,CAN,CM,20-174,69,0,0,0,0,0,0,0,0,41,5,0,1,0.0,0.0,0.0,1,0,31,33,"93,9",2,24,0,1,0,2024-05-15
Portland Timbers,Mason Toye,13,USA,CM,25-212,6,0,0,0,0,1,1,0,0,3,0,0,0,0.3,0.3,0.0,0,0,0,1,"0,0",0,2,1,0,0,2024-05-15
CF Montréal,Mason Toye,13,USA,CM,25-212,6,0,0,0,0,1,1,0,0,3,0,0,0,0.3,0.3,0.0,0,0,0,1,"0,0",0,2,1,0,0,2024-05-15
CF Montréal,Alessandro Biello,38,CAN,CM,18-038,15,0,0,0,0,0,0,0,0,13,0,1,0,0.0,0.0,0.0,1,0,10,10,"100,0",0,11,0,0,0,2024-05-15
CF Montréal,Ariel Lassiter,11,CRC,WB,29-231,90,0,0,0,0,1,0,1,0,35,2,1,0,0.4,0.4,0.0,1,0,19,29,"65,5",1,26,0,1,0,2024-05-15
FC Dallas,Ruan,22,BRA,WB,28-352,90,0,0,0,0,0,0,0,0,55,2,2,0,0.0,0.0,0.0,2,0,29,41,"70,7",2,31,5,5,1,2024-05-15
CF Montréal,Ruan,22,BRA,WB,28-352,90,0,0,0,0,0,0,0,0,55,2,2,0,0.0,0.0,0.0,2,0,29,41,"70,7",2,31,5,5,1,2024-05-15
CF Montréal,Joaquin Sosa,3,URU,CB,22-126,57,0,0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.0,1,1,23,32,"71,9",0,22,0,1,0,2024-05-15
CF Montréal,Fernando Álvarez,4,COL,CB,20-265,33,0,0,0,0,1,0,0,0,30,1,0,1,0.0,0.0,0.0,0,0,21,28,"75,0",2,20,0,0,0,2024-05-15
CF Montréal,Joel Waterman,16,CAN,CB,28-112,90,0,0,0,0,0,0,0,0,101,1,3,1,0.0,0.0,0.0,1,0,85,94,"90,4",2,79,0,0,0,2024-05-15
CF Montréal,Gabriele Corbo,25,ITA,CB,24-125,90,0,0,0,0,2,0,0,0,73,2,0,0,0.1,0.1,0.0,3,0,50,63,"79,4",6,56,0,0,0,2024-05-15
CF Montréal,Jonathan Sirois,40,CAN,GK,22-323,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,32,33,"97,0",0,24,0,0,0,2024-05-15
Crew,Christian Ramirez,17,USA,FW,33-041,83,0,1,0,0,2,1,0,0,28,0,0,0,0.1,0.1,1.4,2,1,16,22,"72,7",2,19,0,0,0,2024-05-15
Crew,Marino Hinestroza,11,COL,FW,21-312,7,1,0,0,0,1,1,0,0,9,2,0,0,0.3,0.3,0.0,1,0,6,7,"85,7",0,8,2,0,0,2024-05-15
Crew,Diego Rossi,10,URU,AM,26-071,90,1,0,0,0,1,1,0,0,51,0,1,1,1.0,1.0,0.2,3,0,33,39,"84,6",6,36,2,4,0,2024-05-15
Crew,Alexandru Mățan,20,ROU,AM,24-260,89,0,0,0,0,2,2,0,0,56,2,1,0,0.5,0.5,0.0,1,1,45,48,"93,8",4,42,3,1,0,2024-05-15
Crew,Cole Mrowka,29,USA,AM,18-039,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,"100,0",0,1,0,0,0,2024-05-15
Crew,Aidan Morris,8,USA,CM,22-181,90,0,0,0,0,3,0,0,0,100,1,4,1,0.3,0.3,0.1,2,1,81,87,"93,1",17,74,3,4,2,2024-05-15
Crew,Darlington Nagbe,6,USA,CM,33-301,67,0,0,0,0,0,0,0,0,61,2,0,0,0.0,0.0,0.0,0,0,54,60,"90,0",5,44,1,1,0,2024-05-15
Crew,Sean Zawadzki,25,USA,CM,24-024,23,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,20,23,"87,0",1,16,0,0,0,2024-05-15
Crew,Yaw Yeboah,14,GHA,WB,27-048,83,0,0,0,0,0,0,1,0,58,3,1,1,0.0,0.0,0.0,1,0,39,47,"83,0",2,35,2,4,2,2024-05-15
Crew,Malte Amundsen,18,DEN,WB,26-094,7,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,9,"88,9",1,7,0,0,0,2024-05-15
Crew,Maximilian Arfsten,27,USA,WB,23-026,67,1,0,0,0,2,1,0,0,43,2,0,2,0.5,0.5,0.2,2,0,22,33,"66,7",3,29,3,3,1,2024-05-15
Crew,Mohamed Farsi,23,CAN,WB,24-151,23,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,11,"72,7",0,10,1,2,1,2024-05-15
Crew,Yevhen Cheberko,21,UKR,CB,26-113,90,0,0,0,0,0,0,0,0,103,1,6,1,0.0,0.0,0.0,2,0,85,92,"92,4",10,69,2,3,1,2024-05-15
Crew,Rudy Camacho,4,FRA,CB,33-071,90,0,0,0,0,0,0,1,0,90,0,0,3,0.0,0.0,0.0,0,0,69,80,"86,3",1,57,0,0,0,2024-05-15
Crew,Steven Moreira,31,CPV,CB,29-276,90,0,1,0,0,0,0,0,0,74,0,0,1,0.0,0.0,0.3,4,2,61,71,"85,9",11,48,3,2,1,2024-05-15
Crew,Patrick Schulte,28,USA,GK,23-063,90,0,0,0,0,0,0,1,0,42,0,0,0,0.0,0.0,0.0,0,0,35,40,"87,5",0,29,0,0,0,2024-05-15
Austin,Diego Rubio,14,CHI,FW,31-000,65,0,0,0,0,2,0,0,0,17,1,1,0,0.1,0.1,0.0,0,0,4,9,"44,4",1,10,0,1,0,2024-05-15
Austin,Gyasi Zardes,9,USA,FW,32-256,25,0,0,0,0,2,1,0,0,10,1,1,0,0.4,0.4,0.0,1,1,2,3,"66,7",0,2,0,0,0,2024-05-15
Austin,Emiliano Rigoni,7,ARG,LW,31-101,90,0,0,0,0,0,0,0,0,22,2,0,0,0.0,0.0,0.6,6,0,13,16,"81,3",2,11,2,1,1,2024-05-15
Austin,Jáder Obrian,11,COL,RW,28-363,56,0,0,0,0,1,0,0,0,16,2,0,0,0.1,0.1,0.2,2,0,7,11,"63,6",1,10,1,2,1,2024-05-15
Austin,CJ Fodrey,19,USA,RW,20-095,34,0,0,0,0,0,0,1,0,9,0,0,0,0.0,0.0,0.0,0,0,1,2,"50,0",0,3,0,0,0,2024-05-15
Austin,Sebastián Driussi,10,ARG,AM,28-096,90,1,0,0,0,4,2,0,0,44,3,1,1,0.4,0.4,0.1,3,0,21,26,"80,8",4,20,3,1,0,2024-05-15
Austin,Alexander Ring,8,FIN,DM,33-036,76,0,0,0,0,3,1,0,0,22,1,1,3,0.2,0.2,0.0,2,0,5,12,"41,7",1,11,1,1,0,2024-05-15
Austin,Owen Wolff,33,USA,DM,19-137,14,0,0,0,0,0,0,0,0,4,1,0,1,0.0,0.0,0.0,1,0,1,2,"50,0",0,1,0,0,0,2024-05-15
Austin,Daniel Pereira,6,VEN,DM,23-306,90,0,0,0,0,0,0,0,0,37,0,1,4,0.0,0.0,0.0,1,0,30,32,"93,8",2,17,1,0,0,2024-05-15
Austin,Žan Kolmanič,23,SVN,LB,24-073,76,0,0,0,0,0,0,0,0,43,2,0,0,0.0,0.0,0.1,2,0,30,39,"76,9",4,25,0,0,0,2024-05-15
Austin,Hector Jiménez,16,USA,LB,35-194,14,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,"100,0",0,0,0,0,0,2024-05-15
Austin,Brendan Hines-Ike,4,USA,CB,29-167,90,0,0,0,0,0,0,0,0,61,1,0,0,0.0,0.0,0.0,2,0,54,59,"91,5",1,46,0,0,0,2024-05-15
Austin,Julio Cascante,18,CRC,CB,30-225,76,0,0,0,0,1,1,1,0,49,1,0,1,0.3,0.3,0.0,2,0,38,43,"88,4",2,34,0,0,0,2024-05-15
